user_id,amount,impulse_purchase,financial_stress_level,is_late_night,ad_clicked,discount_used,cashback_used,cluster,segment,pca1,pca2
165,5905.177647058824,0.17647058823529413,2.235294117647059,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.058823529411764705,0,Stable Saver,-0.9212854430140625,-2.0528575735042995
166,4275.870454545454,0.5909090909090909,5.318181818181818,0.22727272727272727,0.3181818181818182,0.5454545454545454,0.4090909090909091,1,Emotional Spender,2.4454906863362424,0.837672314579813
167,3888.816,0.15,2.8,0.15,0.3,0.45,0.2,0,Stable Saver,-1.4351624534036462,-0.6013992417844706
168,2225.164210526316,0.21052631578947367,3.1578947368421053,0.15789473684210525,0.21052631578947367,0.3157894736842105,0.15789473684210525,0,Stable Saver,-1.7086630284985784,-0.014997522949153458
169,4998.961538461538,0.3076923076923077,3.230769230769231,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.3076923076923077,1,Emotional Spender,0.08997145950090142,-0.3701796749255868
170,4428.63,0.42857142857142855,2.5238095238095237,0.19047619047619047,0.38095238095238093,0.3333333333333333,0.38095238095238093,1,Emotional Spender,0.2522409357888152,0.9122818701324001
171,4817.80375,0.5,3.4583333333333335,0.2916666666666667,0.4166666666666667,0.4166666666666667,0.20833333333333334,3,High Risk User,1.5322035199061654,1.3540724440496352
172,6277.787619047619,0.23809523809523808,2.6666666666666665,0.23809523809523808,0.2857142857142857,0.2857142857142857,0.19047619047619047,0,Stable Saver,0.05709475661564819,-0.890714293248358
173,2817.2357142857145,0.35714285714285715,2.7142857142857144,0.2857142857142857,0.35714285714285715,0.5,0.21428571428571427,0,Stable Saver,-0.46593519586780974,1.6342235863800565
174,4335.666363636364,0.4090909090909091,3.590909090909091,0.13636363636363635,0.22727272727272727,0.4090909090909091,0.09090909090909091,0,Stable Saver,0.42806102600937807,-0.6152920256089532
175,3314.621578947368,0.3157894736842105,1.631578947368421,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.15789473684210525,0,Stable Saver,-1.0953036123727125,1.065452252389953
176,3936.8117647058825,0.29411764705882354,2.0,0.23529411764705882,0.23529411764705882,0.7058823529411765,0.23529411764705882,0,Stable Saver,-0.9020355279077918,0.09060596926015634
177,5197.267826086956,0.391304347826087,3.9565217391304346,0.34782608695652173,0.43478260869565216,0.4782608695652174,0.30434782608695654,3,High Risk User,1.4580327841482894,1.2028310307073502
178,5767.6428000000005,0.36,3.76,0.16,0.24,0.24,0.2,3,High Risk User,0.8252317698138886,-1.0988883166665329
179,5441.192857142857,0.19047619047619047,5.0,0.0,0.23809523809523808,0.5714285714285714,0.2857142857142857,0,Stable Saver,0.11900094119649911,-2.7681050792993784
180,3063.9216666666666,0.16666666666666666,1.2777777777777777,0.2222222222222222,0.2777777777777778,0.4444444444444444,0.2777777777777778,0,Stable Saver,-2.321481270852738,0.5176338042447659
181,4776.233888888889,0.4444444444444444,2.3333333333333335,0.2777777777777778,0.4444444444444444,0.2222222222222222,0.16666666666666666,3,High Risk User,0.6519333280969032,1.5114910657666054
182,5533.9825,0.25,1.25,0.3125,0.3125,0.3125,0.125,0,Stable Saver,-0.672008339827387,0.25020452161977713
183,4860.620434782609,0.391304347826087,4.173913043478261,0.17391304347826086,0.391304347826087,0.30434782608695654,0.30434782608695654,3,High Risk User,1.0167458472720459,0.18430808425729767
184,4658.753,0.45,3.25,0.25,0.25,0.4,0.2,3,High Risk User,0.827458085991888,0.30182123963465085
185,4467.517647058824,0.29411764705882354,2.9411764705882355,0.35294117647058826,0.23529411764705882,0.4117647058823529,0.17647058823529413,0,Stable Saver,-0.05123911199571569,0.4663872903541376
186,2948.922941176471,0.4117647058823529,1.2941176470588236,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.4117647058823529,1,Emotional Spender,-0.7779928508511771,2.695746559280633
187,4557.83705882353,0.35294117647058826,5.294117647058823,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.17647058823529413,3,High Risk User,1.4307581279341943,0.4613281214586259
188,3948.3410000000003,0.25,3.2,0.15,0.3,0.55,0.15,0,Stable Saver,-0.6503330644559887,-0.47871819574393026
189,3799.735882352941,0.058823529411764705,3.1176470588235294,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.23529411764705882,0,Stable Saver,-1.8244740876970142,-0.8552049931640775
190,4403.2525,0.20833333333333334,1.5,0.08333333333333333,0.375,0.4166666666666667,0.16666666666666666,2,Offer Hunter,-1.5822418423703664,-0.48459098825463237
191,4798.382,0.26666666666666666,5.2,0.2,0.2,0.4,0.26666666666666666,1,Emotional Spender,0.6743286060087108,-1.1734840621061235
192,4895.859411764706,0.4117647058823529,3.0,0.29411764705882354,0.35294117647058826,0.29411764705882354,0.29411764705882354,1,Emotional Spender,0.7569120667746143,0.9814018023922743
193,4119.371499999999,0.3,1.5,0.3,0.3,0.25,0.3,2,Offer Hunter,-0.9409336641870312,1.087148006584322
194,4768.56238095238,0.3333333333333333,2.9523809523809526,0.19047619047619047,0.42857142857142855,0.19047619047619047,0.2857142857142857,2,Offer Hunter,0.13455826175204877,0.5772932339120095
195,4636.231333333333,0.2,2.6666666666666665,0.13333333333333333,0.26666666666666666,0.4666666666666667,0.2,0,Stable Saver,-0.9969815395628835,-1.02994909848092
196,5233.645,0.1875,2.8125,0.125,0.0625,0.375,0.1875,0,Stable Saver,-1.017318298608836,-2.3228980321571107
197,4253.707037037037,0.18518518518518517,3.1481481481481484,0.2222222222222222,0.2222222222222222,0.25925925925925924,0.18518518518518517,0,Stable Saver,-0.915096065179358,-0.5655977314339723
198,4052.8289655172416,0.2413793103448276,3.103448275862069,0.20689655172413793,0.27586206896551724,0.3793103448275862,0.2413793103448276,0,Stable Saver,-0.6737180921208145,-0.14245536642373496
199,6639.503043478261,0.30434782608695654,1.608695652173913,0.17391304347826086,0.2608695652173913,0.43478260869565216,0.08695652173913043,0,Stable Saver,-0.051945420686315254,-1.3177044447065829
200,6189.475882352941,0.17647058823529413,5.823529411764706,0.17647058823529413,0.23529411764705882,0.35294117647058826,0.11764705882352941,3,High Risk User,1.072184960657734,-2.3174097104522415
201,5060.266111111111,0.4444444444444444,4.722222222222222,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.2777777777777778,3,High Risk User,1.2949031863800184,-1.0688349845131313
202,3028.200714285714,0.35714285714285715,2.5,0.21428571428571427,0.5,0.35714285714285715,0.21428571428571427,2,Offer Hunter,-0.4823349017716385,1.8767510860971754
203,3149.6108333333336,0.25,1.8333333333333333,0.125,0.3333333333333333,0.4166666666666667,0.2916666666666667,2,Offer Hunter,-1.6988792321361539,0.34600212496087124
204,4007.7783333333336,0.6666666666666666,3.1666666666666665,0.16666666666666666,0.4166666666666667,0.5,0.3333333333333333,3,High Risk User,1.7112373298269876,1.6483795129793088
205,4361.0585,0.45,3.05,0.35,0.45,0.3,0.2,3,High Risk User,1.0112485930298234,2.0360338894020127
206,4918.069583333333,0.4166666666666667,4.083333333333333,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,1,Emotional Spender,1.2238880003481107,0.40779788306637066
207,5319.351176470588,0.23529411764705882,2.5294117647058822,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.29411764705882354,2,Offer Hunter,-0.6612400441404647,-0.9799722689842786
208,3679.153684210526,0.42105263157894735,5.0,0.05263157894736842,0.2631578947368421,0.3684210526315789,0.3684210526315789,1,Emotional Spender,0.721616453652275,-0.5937889778609013
209,4443.174705882353,0.47058823529411764,2.823529411764706,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.29411764705882354,1,Emotional Spender,0.5937955023512437,0.6882355271377353
210,5562.59705882353,0.29411764705882354,2.411764705882353,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.29411764705882354,2,Offer Hunter,-0.2366458495304071,-0.617005294744535
211,3558.726111111111,0.3888888888888889,2.5,0.2222222222222222,0.2777777777777778,0.6111111111111112,0.2222222222222222,0,Stable Saver,-0.29327917365689826,0.6352419583689323
212,5307.9913043478255,0.30434782608695654,3.260869565217391,0.13043478260869565,0.17391304347826086,0.391304347826087,0.21739130434782608,0,Stable Saver,-0.008174336510455736,-1.508496694356596
213,5457.551904761905,0.3333333333333333,2.8095238095238093,0.23809523809523808,0.42857142857142855,0.42857142857142855,0.19047619047619047,3,High Risk User,0.49836670659325405,0.35266064857353385
214,3557.558387096774,0.2903225806451613,2.3548387096774195,0.22580645161290322,0.41935483870967744,0.3870967741935484,0.3548387096774194,2,Offer Hunter,-0.7961888549645798,1.2466556055055547
215,3616.7805263157898,0.2631578947368421,2.736842105263158,0.21052631578947367,0.15789473684210525,0.2631578947368421,0.3157894736842105,1,Emotional Spender,-1.0763176403312005,-0.190806395772331
216,7596.666470588236,0.5294117647058824,5.823529411764706,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.23529411764705882,3,High Risk User,3.5650123327702876,-1.4525998139636955
217,3375.9515,0.2,1.9,0.25,0.35,0.3,0.05,0,Stable Saver,-1.5547557995515393,0.7335781087424773
218,4557.165238095238,0.2857142857142857,3.4285714285714284,0.23809523809523808,0.19047619047619047,0.42857142857142855,0.23809523809523808,0,Stable Saver,-0.10434432688041514,-0.5318846624623649
219,3505.2035294117645,0.17647058823529413,2.411764705882353,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.47058823529411764,1,Emotional Spender,-1.7276525820410293,0.05583939959875886
220,5645.755625,0.4375,4.5,0.1875,0.25,0.4375,0.1875,3,High Risk User,1.6535153290672384,-0.8342370991885384
221,5091.67,0.5263157894736842,3.5789473684210527,0.21052631578947367,0.3157894736842105,0.6842105263157895,0.3157894736842105,3,High Risk User,1.5975102041783815,0.300026838399575
222,4613.004210526316,0.15789473684210525,2.6842105263157894,0.0,0.42105263157894735,0.3684210526315789,0.3684210526315789,2,Offer Hunter,-1.3560492077560866,-1.0443304682962364
223,2222.854,0.2,3.533333333333333,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.26666666666666666,0,Stable Saver,-1.7412696636923926,-0.5282526608962839
224,4895.3295,0.55,5.1,0.2,0.35,0.45,0.1,3,High Risk User,2.4073494985175845,0.21787763043688768
225,3195.891111111111,0.5555555555555556,2.0555555555555554,0.2777777777777778,0.4444444444444444,0.6111111111111112,0.16666666666666666,3,High Risk User,0.5506699900515444,2.4620172025942018
226,5302.208518518519,0.18518518518518517,3.1481481481481484,0.18518518518518517,0.14814814814814814,0.2222222222222222,0.3333333333333333,1,Emotional Spender,-0.6891663586541275,-1.4701613570436853
227,5695.452380952381,0.47619047619047616,4.904761904761905,0.09523809523809523,0.38095238095238093,0.2857142857142857,0.42857142857142855,1,Emotional Spender,1.9697423272134955,-0.46799691128843124
228,2816.2507142857144,0.21428571428571427,2.5,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.0,0,Stable Saver,-1.4502594867019636,0.6816951061895662
229,5654.932727272728,0.45454545454545453,3.8636363636363638,0.22727272727272727,0.2727272727272727,0.4090909090909091,0.2727272727272727,3,High Risk User,1.5175523269926074,-0.23921807354310518
230,4704.05,0.19230769230769232,3.6153846153846154,0.23076923076923078,0.34615384615384615,0.23076923076923078,0.23076923076923078,2,Offer Hunter,-0.32694681281434257,-0.17067966462093542
231,5725.991818181818,0.22727272727272727,4.2272727272727275,0.09090909090909091,0.22727272727272727,0.3181818181818182,0.2727272727272727,1,Emotional Spender,0.17349591391079744,-2.0338136291655897
232,3313.087333333334,0.26666666666666666,1.8666666666666667,0.2,0.2,0.4,0.2,0,Stable Saver,-1.5205016465949905,0.08072311786490803
233,3949.5420689655175,0.3448275862068966,2.689655172413793,0.1724137931034483,0.41379310344827586,0.41379310344827586,0.20689655172413793,2,Offer Hunter,-0.2521884571323412,0.6898115542576757
234,4154.200833333333,0.3333333333333333,4.916666666666667,0.20833333333333334,0.25,0.375,0.25,1,Emotional Spender,0.7088162990494368,-0.32795098533399164
235,3606.8919047619047,0.3333333333333333,4.285714285714286,0.09523809523809523,0.23809523809523808,0.5714285714285714,0.14285714285714285,0,Stable Saver,0.016417711943408762,-0.8737502225060618
236,3229.9235714285714,0.14285714285714285,2.642857142857143,0.25,0.10714285714285714,0.2857142857142857,0.25,0,Stable Saver,-1.888317493584219,-0.4421681007007631
237,5753.392352941177,0.4117647058823529,5.235294117647059,0.058823529411764705,0.23529411764705882,0.35294117647058826,0.11764705882352941,3,High Risk User,1.6542465112227676,-1.9481300484933302
238,4517.798181818182,0.45454545454545453,3.090909090909091,0.45454545454545453,0.36363636363636365,0.45454545454545453,0.18181818181818182,3,High Risk User,1.2499178938042477,2.0978842450763064
239,4263.862592592593,0.4074074074074074,5.185185185185185,0.2222222222222222,0.2962962962962963,0.25925925925925924,0.2222222222222222,3,High Risk User,1.3454415290634727,0.13749855786628004
240,5193.698125,0.25,1.875,0.125,0.25,0.5,0.1875,0,Stable Saver,-0.9128799027367179,-1.1423878390594981
241,3260.141052631579,0.42105263157894735,3.9473684210526314,0.15789473684210525,0.2631578947368421,0.3684210526315789,0.15789473684210525,0,Stable Saver,0.2912600522488988,0.2370152098296275
242,3372.5,0.16666666666666666,2.0,0.2222222222222222,0.2777777777777778,0.5,0.2777777777777778,0,Stable Saver,-1.8377220771053633,0.2105951616071995
243,2554.7647368421053,0.21052631578947367,1.1578947368421053,0.21052631578947367,0.42105263157894735,0.3157894736842105,0.21052631578947367,2,Offer Hunter,-2.214584775043643,1.5132902027194104
244,7178.895,0.45454545454545453,5.318181818181818,0.2727272727272727,0.22727272727272727,0.36363636363636365,0.2727272727272727,3,High Risk User,2.859778276346543,-1.140332150779967
245,4114.1455000000005,0.25,2.8,0.2,0.15,0.5,0.05,0,Stable Saver,-0.8409088850000302,-0.9330834734440301
246,5735.453333333334,0.3333333333333333,3.75,0.16666666666666666,0.16666666666666666,0.375,0.16666666666666666,0,Stable Saver,0.6250860799273354,-1.561579411519103
247,5115.8484,0.24,2.92,0.08,0.24,0.32,0.28,2,Offer Hunter,-0.6433501435990068,-1.4665557948789294
248,5797.242,0.3,3.3,0.1,0.2,0.45,0.35,1,Emotional Spender,0.1369448576845921,-1.7371514899502014
249,4649.308235294118,0.23529411764705882,2.5294117647058822,0.11764705882352941,0.4117647058823529,0.29411764705882354,0.17647058823529413,2,Offer Hunter,-0.7580165059847622,-0.259723449507103
250,3091.355294117647,0.23529411764705882,2.8823529411764706,0.23529411764705882,0.35294117647058826,0.17647058823529413,0.23529411764705882,2,Offer Hunter,-1.0939213231039324,0.953381513573406
251,3783.5092857142854,0.21428571428571427,2.0714285714285716,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,2,Offer Hunter,-1.203737290312491,1.0190289017357925
252,4635.2646875,0.25,1.5,0.34375,0.46875,0.375,0.34375,2,Offer Hunter,-0.7127781815679092,1.6853237328439876
253,3789.934,0.2,4.333333333333333,0.13333333333333333,0.13333333333333333,0.4,0.26666666666666666,0,Stable Saver,-0.7116002558691493,-1.4502944698296452
254,5476.4775,0.2,3.65,0.05,0.3,0.35,0.1,0,Stable Saver,-0.3013046721556495,-1.9751004215168244
255,4026.9132,0.24,4.84,0.16,0.12,0.28,0.24,0,Stable Saver,-0.13696253409125544,-1.3907182120149086
256,3544.597647058824,0.29411764705882354,1.5294117647058822,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.4117647058823529,1,Emotional Spender,-1.4820175687356738,0.4929554493763169
257,4979.468,0.5,5.3,0.3,0.25,0.35,0.3,1,Emotional Spender,2.279507007276254,0.3442609948766685
258,4620.283076923077,0.38461538461538464,4.961538461538462,0.15384615384615385,0.3076923076923077,0.34615384615384615,0.34615384615384615,1,Emotional Spender,1.1293797471668898,-0.3532690127146646
259,3274.6784210526316,0.3157894736842105,1.5789473684210527,0.3157894736842105,0.3684210526315789,0.5263157894736842,0.21052631578947367,0,Stable Saver,-0.9779061668011496,1.7061529380956166
260,5142.743157894736,0.5263157894736842,3.8947368421052633,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.10526315789473684,3,High Risk User,1.890070505714928,0.6100764848938618
261,5494.994210526315,0.10526315789473684,2.0526315789473686,0.10526315789473684,0.2631578947368421,0.47368421052631576,0.2631578947368421,0,Stable Saver,-1.5281481252358615,-1.7573620192529316
262,6629.0160000000005,0.5,5.15,0.25,0.35,0.45,0.2,3,High Risk User,2.9318884059958066,-0.3874247125062016
263,6107.482666666666,0.2,1.1333333333333333,0.06666666666666667,0.4,0.3333333333333333,0.2,2,Offer Hunter,-1.144731270596769,-1.1620087037166693
264,5252.772,0.3333333333333333,3.1333333333333333,0.13333333333333333,0.4,0.3333333333333333,0.3333333333333333,2,Offer Hunter,0.29134159164272316,-0.18654186606281056
265,3706.0852941176468,0.23529411764705882,1.7647058823529411,0.4117647058823529,0.29411764705882354,0.23529411764705882,0.17647058823529413,0,Stable Saver,-1.096548017357929,1.5624032597599147
266,3121.989545454546,0.18181818181818182,1.5909090909090908,0.13636363636363635,0.18181818181818182,0.4090909090909091,0.18181818181818182,0,Stable Saver,-2.322302160307025,-0.5302519494267558
267,5825.4964,0.4,4.84,0.08,0.44,0.28,0.28,3,High Risk User,1.6530804827765737,-0.7086645226616063
268,3788.822857142857,0.42857142857142855,3.1904761904761907,0.19047619047619047,0.38095238095238093,0.2857142857142857,0.38095238095238093,1,Emotional Spender,0.30863736472357073,1.117558689551021
269,4417.560952380953,0.23809523809523808,2.8095238095238093,0.3333333333333333,0.23809523809523808,0.38095238095238093,0.19047619047619047,0,Stable Saver,-0.47892661758404326,0.25986930274758685
270,4669.714,0.35,2.75,0.3,0.25,0.2,0.2,1,Emotional Spender,0.11027604260837985,0.4688508946088151
271,2942.433529411765,0.35294117647058826,4.352941176470588,0.35294117647058826,0.23529411764705882,0.5882352941176471,0.35294117647058826,1,Emotional Spender,0.32653098133590797,1.1789040566363864
272,3445.3811111111113,0.3888888888888889,2.5555555555555554,0.16666666666666666,0.2777777777777778,0.4444444444444444,0.05555555555555555,0,Stable Saver,-0.40964099257669506,0.29117163449791544
273,5127.550555555556,0.1111111111111111,1.5555555555555556,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,2,Offer Hunter,-1.8303413802851194,-1.0237921202607168
274,2824.5916666666667,0.2777777777777778,3.3333333333333335,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.16666666666666666,0,Stable Saver,-0.5674997301846223,1.540428634648018
275,5750.265625,0.5,4.875,0.25,0.1875,0.375,0.3125,1,Emotional Spender,2.2193586582754055,-0.5257899598963681
276,3612.2352380952384,0.19047619047619047,1.6666666666666667,0.14285714285714285,0.23809523809523808,0.3333333333333333,0.38095238095238093,2,Offer Hunter,-2.024623185235018,-0.23994529308682627
277,4204.094761904761,0.23809523809523808,1.9523809523809523,0.23809523809523808,0.23809523809523808,0.5238095238095238,0.23809523809523808,0,Stable Saver,-1.1443269089350365,-0.07944535289028365
278,3450.6646666666666,0.2,2.7333333333333334,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.3333333333333333,2,Offer Hunter,-1.6351629048045067,-0.6560916610912597
279,5668.856428571429,0.2857142857142857,3.1785714285714284,0.25,0.21428571428571427,0.2857142857142857,0.21428571428571427,1,Emotional Spender,0.25089000557839874,-0.7788419328959456
280,5293.716956521739,0.17391304347826086,1.434782608695652,0.21739130434782608,0.43478260869565216,0.2608695652173913,0.17391304347826086,2,Offer Hunter,-1.1486532571994577,0.15067496819087842
281,5151.885,0.4166666666666667,3.625,0.25,0.4166666666666667,0.375,0.25,3,High Risk User,1.2032267628326794,0.7103866335532025
282,2734.7288,0.28,1.8,0.2,0.44,0.4,0.32,2,Offer Hunter,-1.4658844970496874,1.6084271512307893
283,4450.318,0.25,2.65,0.35,0.2,0.3,0.1,0,Stable Saver,-0.4852758392352188,0.19992624275413673
284,5052.949047619048,0.2857142857142857,3.4285714285714284,0.14285714285714285,0.23809523809523808,0.3333333333333333,0.23809523809523808,0,Stable Saver,-0.048061561678795266,-1.0635562795237747
285,3598.242307692308,0.46153846153846156,3.769230769230769,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.07692307692307693,3,High Risk User,0.9148204020588708,1.250722445384581
286,4495.373333333333,0.3333333333333333,1.5714285714285714,0.3333333333333333,0.23809523809523808,0.3333333333333333,0.2857142857142857,1,Emotional Spender,-0.5652808754388313,0.8620596189755014
287,4162.7245454545455,0.4090909090909091,2.3181818181818183,0.22727272727272727,0.36363636363636365,0.36363636363636365,0.22727272727272727,2,Offer Hunter,0.031648749848975796,1.0025673828902835
288,2580.587777777778,0.2222222222222222,1.7777777777777777,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,2,Offer Hunter,-2.2726024656625703,-0.05087815191064919
289,4451.722173913044,0.2608695652173913,2.4347826086956523,0.2608695652173913,0.13043478260869565,0.34782608695652173,0.17391304347826086,0,Stable Saver,-0.7870292416420339,-0.5324202713474309
290,6012.844444444444,0.2777777777777778,4.555555555555555,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.5,1,Emotional Spender,0.6818800611207253,-1.7232699607390591
291,3679.4109523809525,0.2857142857142857,4.238095238095238,0.3333333333333333,0.19047619047619047,0.42857142857142855,0.14285714285714285,0,Stable Saver,0.1362797268206138,0.2160591930644952
292,5084.75,0.2857142857142857,2.380952380952381,0.047619047619047616,0.19047619047619047,0.23809523809523808,0.23809523809523808,2,Offer Hunter,-0.794508064886478,-1.61858186733741
293,6932.134285714286,0.2857142857142857,6.5,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.42857142857142855,1,Emotional Spender,1.965726483225707,-2.817801006160291
294,5192.613043478261,0.21739130434782608,2.4347826086956523,0.2608695652173913,0.2608695652173913,0.13043478260869565,0.30434782608695654,2,Offer Hunter,-0.6429620630968571,-0.19966754460831332
295,4267.4416,0.32,2.64,0.4,0.2,0.28,0.24,1,Emotional Spender,-0.12854782055015593,0.940679104589823
296,4965.6465,0.3,3.3,0.25,0.3,0.3,0.25,1,Emotional Spender,0.19633783651419573,-0.008238059507325802
297,5381.878823529412,0.29411764705882354,3.3529411764705883,0.17647058823529413,0.29411764705882354,0.4117647058823529,0.4117647058823529,1,Emotional Spender,0.1953726274487774,-0.61317510811673
298,5558.793076923077,0.23076923076923078,2.3076923076923075,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.07692307692307693,0,Stable Saver,-0.3895996590254119,-0.6021899338142624
299,5364.693571428571,0.42857142857142855,5.071428571428571,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.14285714285714285,3,High Risk User,1.6921259594661433,-1.1616252698070957
300,3341.655,0.2916666666666667,3.0416666666666665,0.20833333333333334,0.3333333333333333,0.5416666666666666,0.25,0,Stable Saver,-0.6228150467735155,0.55942953686372
301,3395.715,0.21428571428571427,1.2857142857142858,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,Stable Saver,-1.8036935468720408,0.939086324537441
302,3976.60347826087,0.43478260869565216,5.434782608695652,0.2608695652173913,0.17391304347826086,0.30434782608695654,0.34782608695652173,1,Emotional Spender,1.4100529455772095,0.07177044199670951
303,4451.2519999999995,0.26666666666666666,4.933333333333334,0.13333333333333333,0.2,0.2,0.4,1,Emotional Spender,0.2121473875058528,-1.1349974103562215
304,5010.623684210526,0.3684210526315789,4.894736842105263,0.2631578947368421,0.2631578947368421,0.5263157894736842,0.2631578947368421,3,High Risk User,1.3750017670957257,-0.29925358290123366
305,6079.918260869565,0.21739130434782608,1.7391304347826086,0.2608695652173913,0.34782608695652173,0.34782608695652173,0.34782608695652173,2,Offer Hunter,-0.4927692724027629,-0.1705675739326752
306,3351.112222222222,0.3888888888888889,2.1666666666666665,0.2222222222222222,0.3333333333333333,0.3888888888888889,0.5,1,Emotional Spender,-0.5788654132195141,1.4058100900285622
307,4326.17375,0.3333333333333333,3.0833333333333335,0.08333333333333333,0.3333333333333333,0.2916666666666667,0.4583333333333333,2,Offer Hunter,-0.3129934209428284,-0.20895742557404082
308,5545.009444444444,0.3888888888888889,2.8333333333333335,0.2777777777777778,0.16666666666666666,0.4444444444444444,0.16666666666666666,0,Stable Saver,0.6266888145525596,-0.5041364623782096
309,4134.314,0.4,5.04,0.16,0.32,0.32,0.2,3,High Risk User,1.1089822680187356,-0.10985172064274044
310,5003.275882352941,0.29411764705882354,4.0,0.23529411764705882,0.29411764705882354,0.47058823529411764,0.4117647058823529,1,Emotional Spender,0.4782772369936096,-0.23483301517981914
311,3054.2981250000003,0.1875,1.1875,0.125,0.25,0.4375,0.4375,2,Offer Hunter,-2.510784636276766,0.045532946262599065
312,4604.237777777777,0.37037037037037035,2.925925925925926,0.2962962962962963,0.25925925925925924,0.48148148148148145,0.3333333333333333,1,Emotional Spender,0.30343007172437036,0.5225255446719602
313,4335.112777777777,0.2777777777777778,3.2777777777777777,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.2222222222222222,1,Emotional Spender,-0.053000021207946606,0.6025053955910289
314,3939.9561111111116,0.2777777777777778,2.4444444444444446,0.2777777777777778,0.2777777777777778,0.3888888888888889,0.16666666666666666,0,Stable Saver,-0.6870735538032918,0.5064126944222401
315,3500.5714285714284,0.23809523809523808,2.0476190476190474,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.14285714285714285,0,Stable Saver,-1.413633845706854,0.0996206312163807
316,4910.4991666666665,0.4166666666666667,3.1666666666666665,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.16666666666666666,3,High Risk User,0.5957221614858005,-0.17324079784222676
317,4730.548888888889,0.3333333333333333,2.7777777777777777,0.2777777777777778,0.2222222222222222,0.3888888888888889,0.2222222222222222,0,Stable Saver,0.014359725127627003,0.04426360925309526
318,5041.588571428571,0.21428571428571427,1.9285714285714286,0.14285714285714285,0.35714285714285715,0.7857142857142857,0.21428571428571427,0,Stable Saver,-0.9369363480870858,-0.7255201236662713
319,4718.3590476190475,0.2857142857142857,2.5714285714285716,0.38095238095238093,0.42857142857142855,0.19047619047619047,0.19047619047619047,2,Offer Hunter,0.056416275974178726,1.5638001170510363
320,4188.9432,0.52,3.92,0.28,0.36,0.36,0.32,1,Emotional Spender,1.4869895998835592,1.430083098534924
321,3609.2947826086956,0.2608695652173913,2.391304347826087,0.30434782608695654,0.21739130434782608,0.2608695652173913,0.2608695652173913,0,Stable Saver,-1.0008150929484272,0.6491663633427686
322,4364.976153846154,0.23076923076923078,3.076923076923077,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.23076923076923078,2,Offer Hunter,-0.8524015937451654,-0.8756299768964728
323,5659.337222222222,0.16666666666666666,5.666666666666667,0.1111111111111111,0.05555555555555555,0.2777777777777778,0.3333333333333333,1,Emotional Spender,0.3371995093809703,-3.049338119845366
324,3794.3828571428567,0.23809523809523808,2.5714285714285716,0.047619047619047616,0.23809523809523808,0.38095238095238093,0.38095238095238093,2,Offer Hunter,-1.4291620617476273,-0.9283849795487652
325,3551.6647058823532,0.47058823529411764,3.3529411764705883,0.23529411764705882,0.4117647058823529,0.4117647058823529,0.29411764705882354,1,Emotional Spender,0.6809500335456026,1.5989394310727296
326,6396.103529411765,0.35294117647058826,2.2941176470588234,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.23529411764705882,2,Offer Hunter,0.3713730056465771,-0.852710025790916
327,7553.215833333333,0.4583333333333333,6.25,0.125,0.375,0.375,0.2916666666666667,3,High Risk User,3.3691632212490417,-1.6663383498664919
328,5910.276666666667,0.3333333333333333,3.7777777777777777,0.18518518518518517,0.37037037037037035,0.37037037037037035,0.3333333333333333,3,High Risk User,0.9385613004586271,-0.4626628104400507
329,4550.8675,0.4,3.05,0.25,0.3,0.5,0.35,1,Emotional Spender,0.45995981818785103,0.5362698712159432
330,4087.85,0.3157894736842105,2.6315789473684212,0.3157894736842105,0.3157894736842105,0.42105263157894735,0.2631578947368421,1,Emotional Spender,-0.2333683787036834,0.9896958006194805
